1248580800
1079967100
1075016600
1060750900
1048736700
1073519700
1051794100
225302700
209892000
214748900
270251500
308552700
236132100
240138400
237022500
206090400
126985000
245503700
181887400
176769800
158531000
243761800
278276000
257498100
175406500
128448600
164627200
